cf_id,contact_id,company_name,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date,category_id,subcategory_id
1724,1399,Davis-Gardner,7200.0,3301.0,failed,37,US,USD,2020-04-21,2021-04-24,cat4,subcat4
1050,3169,Dawson Group,167400.0,196386.0,successful,3777,IT,EUR,2021-03-07,2021-03-22,cat3,subcat3
443,2058,Turner-Terrell,5500.0,11952.0,successful,184,GB,GBP,2020-10-14,2021-06-06,cat4,subcat4
974,1300,"Hall, Buchanan and Benton",3500.0,3930.0,successful,85,US,USD,2021-08-05,2022-01-02,cat4,subcat4
534,2075,"Lowery, Hayden and Cruz",7900.0,5729.0,failed,112,US,USD,2021-06-03,2021-06-18,cat4,subcat4
289,2984,"Mora, Miller and Harper",2300.0,4883.0,successful,144,US,USD,2021-01-31,2021-06-07,cat2,subcat2
2046,4768,Espinoza Group,73000.0,175015.0,successful,1902,US,USD,2021-01-29,2021-07-16,cat4,subcat4
2614,3682,"Davis, Crawford and Lopez",6200.0,11280.0,successful,105,US,USD,2020-12-26,2021-04-22,cat4,subcat4
2652,5901,"Richards, Stevens and Fleming",6100.0,10012.0,successful,132,US,USD,2021-02-11,2021-06-13,cat4,subcat4
1303,3540,Brown Ltd,103200.0,1690.0,failed,21,US,USD,2020-09-08,2021-01-11,cat4,subcat4
2638,2225,"Tapia, Sandoval and Hurley",171000.0,84891.0,canceled,976,US,USD,2021-11-08,2022-01-26,cat5,subcat5
2865,1485,Allen Inc,9200.0,10093.0,successful,96,US,USD,2020-07-20,2021-04-25,cat6,subcat14
640,5343,"Williams, Johnson and Campbell",7800.0,3839.0,failed,67,US,USD,2020-09-14,2021-04-07,cat7,subcat12
910,5594,Wiggins Ltd,9900.0,6161.0,live,66,CA,CAD,2021-04-27,2021-11-24,cat3,subcat3
333,2482,Luna-Horne,43000.0,5615.0,failed,78,US,USD,2020-05-18,2021-05-17,cat4,subcat4
1722,2706,Allen Inc,9600.0,6205.0,failed,67,AU,AUD,2021-03-14,2021-06-20,cat4,subcat4
1437,4861,"Peterson, Gonzalez and Spencer",7500.0,11969.0,successful,114,US,USD,2020-09-16,2021-07-10,cat1,subcat1
806,2961,Walter Inc,10000.0,8142.0,failed,263,AU,AUD,2020-12-20,2021-01-31,cat8,subcat15
1563,3043,"Sanders, Farley and Huffman",172000.0,55805.0,failed,1691,US,USD,2021-04-08,2021-12-18,cat8,subcat15
878,6103,"Hall, Holmes and Walker",153700.0,15238.0,failed,181,US,USD,2021-02-17,2021-06-05,cat4,subcat4
2968,4708,Smith-Powell,3600.0,961.0,failed,13,US,USD,2021-09-09,2021-10-21,cat4,subcat4
1876,4395,Smith-Hill,9400.0,5918.0,canceled,160,US,USD,2021-05-09,2021-06-18,cat5,subcat5
2686,4912,Wright LLC,5900.0,9520.0,successful,203,US,USD,2021-02-22,2021-02-28,cat3,subcat3
513,2030,"Williams, Orozco and Gomez",100.0,5.0,failed,1,US,USD,2021-04-22,2021-08-20,cat4,subcat4
3165,5235,Peterson Ltd,14500.0,159056.0,successful,1559,US,USD,2020-04-26,2021-02-28,cat2,subcat2
1847,5001,Cummings-Hayes,145500.0,101987.0,canceled,2266,US,USD,2020-07-20,2021-07-24,cat5,subcat5
1994,4093,Boyle Ltd,3300.0,1980.0,failed,21,US,USD,2021-03-07,2021-09-06,cat5,subcat23
201,2576,"Henderson, Parker and Diaz",42600.0,156384.0,successful,1548,AU,AUD,2021-07-19,2021-12-03,cat3,subcat3
960,6122,Moss-Obrien,700.0,7763.0,successful,80,US,USD,2021-04-20,2021-05-15,cat4,subcat4
1475,2813,Wood Inc,187600.0,35698.0,failed,830,US,USD,2020-08-17,2021-08-05,cat5,subcat23
3149,3737,"Riley, Cohen and Goodman",9800.0,12434.0,successful,131,US,USD,2020-08-17,2021-04-06,cat4,subcat4
877,2803,"Green, Robinson and Ho",1100.0,8081.0,successful,112,US,USD,2021-07-15,2021-10-04,cat5,subcat11
2122,5508,Black-Graham,145000.0,6631.0,failed,130,US,USD,2021-09-17,2021-10-03,cat6,subcat19
923,3850,Robbins Group,5500.0,4678.0,failed,55,US,USD,2021-02-04,2021-03-07,cat3,subcat3
1809,4220,"Mason, Case and May",5700.0,6800.0,successful,155,US,USD,2021-04-18,2021-11-16,cat6,subcat19
3209,4532,"Harris, Russell and Mitchell",3600.0,10657.0,successful,266,US,USD,2021-01-21,2021-11-02,cat1,subcat1
1951,6013,Rodriguez-Robinson,5900.0,4997.0,failed,114,IT,EUR,2021-07-23,2021-11-25,cat8,subcat15
2566,3396,"Peck, Higgins and Smith",3700.0,13164.0,successful,155,US,USD,2020-04-25,2021-03-28,cat4,subcat4
2925,4401,Nunez-King,2200.0,8501.0,successful,207,GB,GBP,2020-04-09,2021-03-05,cat2,subcat2
3087,2981,Davis and Sons,1700.0,13468.0,successful,245,US,USD,2020-10-08,2021-08-23,cat4,subcat4
2040,4467,Howard-Douglas,88400.0,121138.0,successful,1573,US,USD,2020-09-22,2021-04-06,cat2,subcat22
1755,1377,Gonzalez-White,2400.0,8117.0,successful,114,US,USD,2020-12-21,2021-10-27,cat1,subcat1
965,5036,Lopez-King,7900.0,8550.0,successful,93,US,USD,2021-04-25,2021-09-11,cat4,subcat4
2019,5761,Glover-Nelson,94900.0,57659.0,failed,594,US,USD,2021-04-10,2021-05-18,cat4,subcat4
843,3699,Garner and Sons,5100.0,1414.0,failed,24,US,USD,2020-09-17,2021-04-26,cat5,subcat20
1593,4519,"Sellers, Roach and Garrison",42700.0,97524.0,successful,1681,US,USD,2020-12-18,2021-03-15,cat3,subcat3
2494,5395,"Herrera, Bennett and Silva",121100.0,26176.0,failed,252,US,USD,2020-07-30,2021-05-04,cat4,subcat4
2250,3057,"Thomas, Clay and Mendoza",800.0,2991.0,successful,32,US,USD,2020-05-13,2021-03-06,cat2,subcat8
1498,2741,Ayala Group,5400.0,8366.0,successful,135,US,USD,2020-07-22,2021-08-07,cat4,subcat4
356,1675,"Huerta, Roberts and Dickerson",4000.0,12886.0,successful,140,US,USD,2021-02-28,2021-08-08,cat4,subcat4
1432,2712,Johnson Group,7000.0,5177.0,failed,67,US,USD,2021-04-22,2022-01-08,cat1,subcat1
25,4527,"Bailey, Nguyen and Martinez",1000.0,8641.0,successful,92,US,USD,2021-08-10,2021-08-20,cat7,subcat12
488,1722,"Williams, Martin and Meyer",60200.0,86244.0,successful,1015,GB,GBP,2020-07-17,2021-03-03,cat4,subcat4
423,4330,Huff-Johnson,195200.0,78630.0,failed,742,US,USD,2021-03-27,2021-11-17,cat6,subcat10
2028,5219,Diaz-Little,6700.0,11941.0,successful,323,US,USD,2021-06-26,2021-07-10,cat3,subcat3
1521,4997,Freeman-French,7200.0,6115.0,failed,75,US,USD,2020-02-21,2021-02-23,cat5,subcat5
2780,2239,Beck-Weber,129100.0,188404.0,successful,2326,US,USD,2021-06-22,2021-12-17,cat5,subcat5
2316,4587,Lewis-Jacobson,6500.0,9910.0,successful,381,US,USD,2021-04-14,2021-05-29,cat4,subcat4
2247,4113,Logan-Curtis,170600.0,114523.0,failed,4405,US,USD,2020-11-21,2021-01-19,cat2,subcat2
2408,4762,"Chan, Washington and Callahan",7800.0,3144.0,failed,92,US,USD,2021-04-12,2021-07-02,cat2,subcat2
3184,5242,Wilson Group,6200.0,13441.0,successful,480,US,USD,2020-07-18,2021-03-28,cat5,subcat5
1680,5765,"Gardner, Ryan and Gutierrez",9400.0,4899.0,failed,64,US,USD,2021-03-02,2021-09-20,cat6,subcat16
2585,2185,Hernandez Inc,2400.0,11990.0,successful,226,US,USD,2021-06-12,2021-08-18,cat6,subcat19
1561,5500,Ortiz-Roberts,7800.0,6839.0,failed,64,US,USD,2021-06-09,2021-06-18,cat5,subcat7
2632,3494,Ramirez LLC,9800.0,11091.0,successful,241,US,USD,2020-12-09,2021-05-26,cat2,subcat2
439,3924,Morrow Inc,3100.0,13223.0,successful,132,US,USD,2020-06-14,2021-02-09,cat5,subcat7
461,3521,Erickson-Rogers,9800.0,7608.0,canceled,75,IT,EUR,2021-07-03,2021-07-08,cat8,subcat15
1419,5262,"Leach, Rich and Price",141100.0,74073.0,failed,842,US,USD,2021-11-15,2021-12-07,cat6,subcat19
2986,3684,Manning-Hamilton,97300.0,153216.0,successful,2043,US,USD,2020-12-29,2021-05-30,cat1,subcat1
2031,5784,Butler LLC,6600.0,4814.0,failed,112,US,USD,2021-10-15,2021-11-30,cat4,subcat4
1627,1498,Ball LLC,7600.0,4603.0,canceled,139,IT,EUR,2021-11-06,2021-12-10,cat4,subcat4
2175,6073,"Taylor, Santiago and Flores",66600.0,37823.0,failed,374,US,USD,2020-10-08,2021-04-11,cat2,subcat8
1788,4939,"Hernandez, Norton and Kelley",111100.0,62819.0,canceled,1122,US,USD,2020-12-30,2021-08-18,cat1,subcat1
